Machine_ID,Machine_Type,Runtime,Temperature,Vibration,Pressure,Power_Consumption,Maintenance_History,Downtime,Failures,Remaining_Useful_Life,Ambient_Temperature
7,Packaging,4063.520383,69.07031286,2.137408073,35.9946385,291.2746301,1,3.042994229,0,983.3051005,25.47312535
8,Packaging,8716.919491,89.59916159,2.179981366,45.05780982,158.0786521,0,0,1,55.57372744,26.59927338
6,Sealing,3655.70206,68.15961969,4.006314529,25.45703439,374.7207279,0,0,0,992.6383435,30.51159216
5,Sealing,6042.505026,74.70120619,2.702599955,40.77000721,476.2753465,0,0,0,845.5634974,23.7620742
1,Filling,1268.739622,72.1467929,4.482026468,16.3562174,328.9805897,0,0,0,517.2391192,33.77106898
8,Filling,657.1223823,65.10748278,3.155610905,38.04742262,139.4800023,1,1.595880788,0,777.0349154,30.47784601
3,Sealing,4178.740496,66.07856457,1.582901661,40.0262945,121.9002425,1,6.004732859,1,77.64621822,38.92225831
6,Sealing,5831.273673,87.54908226,3.057223344,27.71990787,418.348944,1,9.690632669,0,560.0718943,38.224342
3,Packaging,3987.721222,85.74839169,0.518007542,41.74488421,350.4334609,1,1.901173023,0,914.2134693,35.39426353
7,Packaging,5819.584125,65.97132917,1.905788186,32.28413464,469.0629356,0,0,0,865.0403382,23.69625585
7,Packaging,5199.335324,86.26987872,1.435785532,47.45097591,318.9000604,0,0,0,724.2145379,24.27583526
9,Sealing,6888.50157,66.2755839,3.44384535,14.49865744,124.9581613,0,0,0,645.9973746,25.36947418
5,Sealing,6530.371068,78.79638965,1.112173626,15.23285705,261.47474,0,0,0,610.9029124,36.68288711
8,Sealing,4300.032462,62.4384157,1.80543851,43.69709768,363.1962754,0,0,0,982.2234214,32.95891088
10,Packaging,4307.45288,86.41108879,1.990888494,43.69445098,253.9541404,1,3.763387119,0,901.0377817,23.51160436
10,Sealing,1493.705566,61.54500898,0.51481953,28.84899005,499.8365587,0,0,0,846.6921211,29.16516052
8,Filling,5181.061864,76.64828668,0.710449557,48.55848839,262.1514455,0,0,0,974.1900918,39.49800613
1,Sealing,5913.073369,83.39134576,1.900067576,37.17557275,318.4944506,0,0,1,29.99229125,34.64501563
5,Sealing,4817.245034,63.50504209,1.500604039,49.31412987,190.156813,0,0,0,928.8041028,38.68571489
3,Sealing,3324.502617,72.13440803,1.026080324,31.29581581,160.8552817,0,0,0,791.723041,36.17675479
1,Sealing,7244.320588,61.25850454,1.193727454,18.06453377,358.1222154,1,2.06527358,1,46.41714079,34.50118969
4,Sealing,839.150282,80.48257732,4.259916326,27.77572508,335.4450988,0,0,0,830.3049894,36.59839608
8,Filling,9152.959661,69.22348785,3.57493809,49.21947368,101.735543,0,0,0,870.7666543,33.85139816
3,Filling,304.3700515,76.78185734,2.67852889,24.81655812,213.9126139,0,0,0,611.1285605,31.34733458
10,Sealing,9627.266321,87.98196811,4.589936493,48.28065733,357.4318292,1,4.102301385,0,672.4980071,34.71772286
2,Packaging,4677.320449,69.17574324,0.632987559,41.88085391,424.8997383,0,0,1,438.3083055,24.58929297
9,Sealing,4185.432446,61.45882415,2.052207212,27.68425311,224.9474612,1,9.002682202,0,847.0729748,29.8069819
10,Sealing,2638.795773,80.26883303,4.205226729,31.67484128,358.9745477,1,7.312638429,0,705.5867178,39.02780611
5,Sealing,199.7042348,83.60523404,3.327300476,34.29756309,206.1031721,0,0,0,929.9889746,36.17224852
7,Packaging,2820.423618,88.7360568,4.917593455,36.63064339,376.1519579,1,7.816697308,0,606.2907593,38.52600637
2,Packaging,1183.059262,64.73402631,4.750317155,13.06796866,379.1791995,1,5.501908095,0,897.8337721,39.34896864
9,Packaging,6632.226343,71.76419775,1.26474121,47.3435221,152.0893862,0,0,0,906.6213808,31.74330938
9,Filling,3258.842226,85.3242138,4.873941487,33.87998852,366.0359136,0,0,0,813.9393287,23.92351624
4,Packaging,7695.075351,84.2061418,4.754906537,47.24596878,233.4268727,1,6.836337971,1,342.1787012,34.82100328
4,Filling,2148.470255,78.74387122,2.181249253,35.27593885,169.0379726,0,0,0,663.3595086,20.1466269
6,Filling,9012.325089,68.08105636,4.922961313,27.24061956,300.1444931,1,3.48283151,0,698.870779,21.78282987
10,Packaging,5277.517,68.52105872,0.661298685,32.67712046,280.9186736,0,0,0,732.724492,25.72228844
10,Packaging,1233.611345,63.72008984,3.473377497,43.18013096,409.5499244,1,2.86575088,0,868.3829873,20.30374742
10,Packaging,4068.367833,87.65561021,1.697665119,23.04503326,133.8062037,0,0,0,669.1862973,33.66706417
6,Filling,2146.929188,65.18794544,1.082583935,48.25840228,415.9013075,0,0,0,509.1088805,36.33168771
1,Sealing,2076.885719,77.18659804,3.098907162,28.63820791,142.4329448,1,3.774834688,1,39.63723898,35.07537201
9,Packaging,5113.060403,77.53054251,1.878576387,48.24948008,182.9836112,0,0,0,716.1633866,22.88961272
2,Packaging,6751.730955,71.08816324,3.500714047,45.23026459,306.3528473,0,0,0,641.4431704,36.07810988
5,Packaging,9125.020234,70.57555383,2.929914735,40.70647826,285.26984,0,0,0,909.5929209,36.56980102
9,Filling,5071.403907,80.05765256,2.266652304,28.69751198,495.5435899,0,0,0,939.4226913,21.93056406
4,Filling,9661.803873,71.64893334,1.318199726,33.47780577,335.7894853,0,0,0,865.5194213,29.84774087
3,Sealing,9422.185036,67.6534618,3.205625889,43.52117649,230.9742381,0,0,0,677.1579799,33.76250316
7,Packaging,8664.119047,71.97395107,4.231537833,31.76223207,460.0595474,0,0,0,615.5418641,28.13370503
6,Filling,5049.774923,84.22986233,3.200020108,39.52758306,224.8859827,0,0,0,856.3998494,37.78532066
8,Sealing,1494.949043,88.99435365,3.247351501,41.62636204,209.5102541,0,0,0,528.729691,30.58283146
3,Packaging,2257.254251,79.07850691,2.803268139,30.52380983,297.7487181,0,0,0,695.5266038,22.44239388
5,Filling,6511.933027,83.46303676,2.247080528,31.44990073,465.2699138,0,0,0,879.4026876,30.6086836
10,Packaging,4275.374305,75.98474584,2.558561187,17.91338869,383.4057021,0,0,0,792.5360758,31.54878732
4,Packaging,1553.336154,78.74469426,4.952937907,19.78956711,370.9932862,0,0,0,866.9264233,39.07259854
4,Filling,4842.039943,89.6425997,3.873508259,46.19772733,390.430906,0,0,0,786.4581545,28.43976562
4,Filling,272.5624005,73.15256594,2.437517588,43.61318451,363.8562443,0,0,0,619.8437346,37.86065282
10,Filling,7365.564172,61.98764091,2.5578338,10.40490234,403.9185439,0,0,0,741.6074617,26.39940421
8,Packaging,828.4548154,88.71020753,2.748344035,44.77550344,177.1048087,0,0,0,886.5310325,29.04607399
6,Packaging,6328.224837,83.79185163,3.466913875,11.00939542,170.9033147,0,0,0,615.1954707,33.50541352
3,Sealing,7950.802045,71.94931104,2.596812054,28.33121612,244.8653375,1,9.330038235,0,981.5103314,37.71011059
10,Packaging,1413.174357,89.47185161,3.587806033,12.69730904,440.3839115,0,0,1,32.97231013,35.48234138
5,Filling,5234.523038,70.36607251,1.98134513,48.75292554,385.7816862,0,0,0,507.1035036,23.10921807
6,Packaging,7812.768392,71.16360588,2.347878344,48.89277023,326.5893371,0,0,0,889.0353769,23.87395133
5,Sealing,2680.271202,78.2919406,4.388239061,34.43483768,107.778975,1,1.905308258,0,964.2014408,21.36433811
6,Sealing,1712.874271,68.23042158,1.980075446,25.68819643,194.3209136,0,0,0,623.321337,32.42957818
8,Filling,3434.509199,80.95714455,4.839965299,30.47971001,421.405577,0,0,0,577.5282379,28.80664367
7,Filling,5591.521848,64.58550912,1.276272261,40.49197282,196.9946772,1,1.164174474,0,611.9643642,37.51672551
5,Sealing,5795.267989,63.24075958,1.587559171,18.92771839,392.1160789,0,0,0,813.932282,39.78817315
10,Sealing,1395.675701,76.04634023,2.586558878,27.66889965,173.853706,0,0,0,789.51027,37.57114838
6,Sealing,4629.931592,76.66481047,4.088339267,39.49074761,342.5470233,0,0,0,810.6733682,20.93246335
4,Filling,2755.993736,63.19965209,3.792089649,25.81569911,351.2845467,0,0,0,503.8670659,38.88717516
9,Sealing,8436.039759,88.92528783,1.285097079,11.27986088,400.7864903,0,0,0,578.4935415,22.05977863
4,Sealing,3204.393807,77.19859973,1.565082617,30.29577676,275.3369604,0,0,0,621.6190124,28.94409946
1,Filling,8403.174793,64.53104977,3.088683451,39.4964465,353.0698796,0,0,0,848.542743,25.94660224
7,Packaging,4342.789665,69.34327573,1.828241354,49.07265637,294.7879155,1,2.29986086,0,804.3735817,23.12889966
7,Packaging,7293.199082,84.00702642,2.40046396,11.48184613,478.9352182,0,0,0,811.9505907,23.42474858
4,Sealing,5149.596263,75.69694584,2.68967379,31.59682409,308.7522908,0,0,0,785.357174,26.91667918
3,Packaging,6257.429979,65.64445046,3.174107024,27.99754649,183.8391533,0,0,1,149.7390522,20.50788161
8,Packaging,4014.029458,63.08546916,1.62973096,19.69795157,367.1570197,1,5.701497991,0,970.8472429,21.29312869
5,Packaging,7705.247001,72.92323237,1.234130646,35.5105088,319.3869313,1,5.571013852,0,836.7831885,34.28559791
10,Packaging,4309.374897,70.12244126,2.293535245,16.54489971,421.5317989,0,0,0,872.4811607,32.52465348
7,Sealing,4628.870301,79.67752057,0.869118012,21.35459069,170.764639,0,0,0,804.0929797,21.98715519
4,Packaging,5225.018815,87.75740961,2.87044327,41.27029561,204.3758411,0,0,1,442.9180231,28.64688867
4,Packaging,8335.058772,67.43190857,4.278223217,28.4164696,468.651643,0,0,0,971.4926096,32.15418662
8,Filling,6627.851393,85.657018,1.035390467,49.74682588,472.0104453,0,0,0,802.5517642,21.95286982
8,Sealing,3556.687827,87.61385935,1.007287395,25.45842977,276.9027066,1,4.742986596,0,590.5033708,39.43993512
2,Filling,6736.164376,87.06007798,0.860980095,28.53044264,119.1004728,0,0,0,885.1332299,36.97006005
2,Filling,6460.023073,88.5623199,4.315375804,22.01031048,222.6220275,1,6.566075245,0,825.4165699,24.54493246
3,Sealing,9317.090831,85.26325866,0.863172027,19.45174425,198.8490618,0,0,0,966.8023281,30.37726686
3,Packaging,8430.022717,77.80458016,4.925579159,46.89125645,265.8707408,0,0,0,636.0669897,30.15368609
1,Filling,6509.724545,72.29538296,2.112490823,39.95306561,227.1202476,0,0,1,63.49250443,26.68421675
3,Sealing,3480.920396,74.75063358,1.979429716,23.33610129,431.5969375,0,0,0,775.9130446,35.19271822
6,Packaging,7817.806844,86.17836525,0.912342884,38.00623959,101.2144077,0,0,0,981.9988818,33.16571927
8,Sealing,5794.562101,69.04195132,3.135385457,48.63135002,357.8527414,0,0,0,892.019625,37.28434664
10,Filling,9854.172882,64.77785083,3.136469956,12.96191862,365.7080901,0,0,1,189.7673966,20.10200611
6,Packaging,2550.310673,64.22457654,2.722126223,20.58017617,364.2506301,0,0,0,661.9208393,32.08005522
5,Packaging,888.5928252,84.8098383,1.899590662,18.02314197,308.2378722,0,0,0,609.7171584,39.85514679
4,Sealing,791.9289377,82.84457059,2.158614005,44.79132655,344.4416292,0,0,0,812.041825,35.78408995
3,Packaging,6436.300845,74.92936023,1.942265272,17.16761318,424.1977246,0,0,0,687.1655516,26.88631844
4,Filling,9398.676266,68.24614284,2.417658837,22.32303984,413.6787115,0,0,0,992.9474685,23.12201259
7,Filling,119.1259515,80.32839527,2.038046475,31.75443093,113.8501509,0,0,0,747.748534,28.56559108
1,Filling,7285.133365,61.15299292,3.539827939,34.84377422,112.1746143,0,0,0,555.2372461,28.48538861
7,Sealing,6604.945307,77.04683447,1.831039126,42.3273505,435.5779251,0,0,0,749.401341,31.70547143
1,Packaging,7349.811503,71.95275506,2.078772042,26.29292986,329.891875,1,6.341030765,0,767.5414957,21.3213177
2,Packaging,3618.513527,89.33578901,2.459569482,31.36978891,482.9709341,0,0,0,502.3643615,27.74383042
4,Packaging,8222.914802,75.22680747,0.517828254,48.618483,272.6366388,0,0,0,622.7446986,37.09588353
1,Filling,542.598621,76.56803257,2.714371584,21.89446947,170.6967286,0,0,0,500.6697686,32.87244733
9,Packaging,7578.767896,81.3708799,1.651189114,19.92376845,289.293965,0,0,0,780.5006438,28.69394549
6,Filling,2744.012219,74.53615443,0.752677043,38.42396765,274.6177232,0,0,0,646.0669072,26.20499722
1,Packaging,4820.693971,66.73705858,4.599595844,40.84545085,306.8709526,0,0,0,586.6037814,25.5956039
1,Filling,8244.099088,76.1183354,1.950884302,26.59115613,423.1788936,0,0,0,919.2917778,34.96837453
6,Packaging,2786.454448,88.32806613,2.417383687,18.51915673,362.2335952,1,6.708958583,0,515.0088255,28.57358019
4,Sealing,1933.554365,72.29732965,4.223044213,41.15690623,174.110131,0,0,0,845.8545326,24.92452534
4,Sealing,6845.000535,80.38922865,1.250550368,36.81971581,393.7909025,0,0,0,786.4995768,36.25443167
6,Filling,5380.609426,89.34102567,4.326389643,45.04911205,336.7584853,0,0,1,322.2162779,25.31215053
7,Filling,5192.598301,84.89766939,1.587370766,43.77305857,331.3242922,0,0,0,566.131655,21.2887901
9,Packaging,2642.018204,79.77102399,3.150670512,18.20780738,371.302753,0,0,0,935.7900202,30.96185638
10,Packaging,445.3150276,82.07989465,3.585552711,43.2935672,325.5861835,0,0,0,660.8154467,25.58104796
5,Sealing,4161.664469,88.09449744,4.572562756,17.00694964,283.0054945,0,0,0,504.2735979,20.09767061
9,Packaging,1154.938857,88.79256313,3.234370976,44.54815615,356.1521131,0,0,0,828.3384526,30.03117858
4,Filling,9069.292591,89.06904391,2.539543106,40.81283736,389.4908278,0,0,0,929.6759033,37.8908811
10,Filling,508.3782024,78.76924885,3.075212086,32.79444297,190.3067771,0,0,0,676.8457206,32.88268058
2,Filling,4373.343456,71.5413495,1.409371082,35.68886703,298.8199577,0,0,0,763.7870512,20.36308662
3,Filling,617.2312786,63.99459387,3.600834504,14.16317083,283.2689853,0,0,0,706.1665517,27.57532985
1,Filling,1045.884358,71.56644004,1.340963204,11.59540726,115.9613082,0,0,0,521.2326744,24.94082144
6,Sealing,6622.780003,88.28866364,3.007614254,23.22586967,433.7754626,0,0,0,876.5646623,33.40885041
6,Sealing,6506.401484,86.69391242,3.414216476,42.85623246,250.9528096,0,0,1,419.952098,29.13819617
1,Filling,427.2167293,75.70978986,4.543624312,28.63142293,129.0756933,1,9.107400945,0,710.0389299,23.45467357
3,Packaging,111.2016037,76.1102186,2.525854217,18.9357612,283.1596388,0,0,0,572.217893,29.1257577
5,Filling,880.2989647,69.26761049,3.98899952,43.381956,164.5923224,0,0,0,752.5371764,38.62788424
3,Sealing,7653.689087,73.6352367,1.253887197,19.14509035,381.7657659,0,0,0,952.3773411,28.21596842
10,Filling,5887.30708,81.43345482,1.202884154,42.61974893,328.7086301,0,0,0,802.9096704,37.40662346
3,Sealing,477.3706274,72.07292177,2.861591062,28.11918124,208.0455228,0,0,0,606.1787938,29.50880147
10,Sealing,4932.160457,65.63951616,3.183533443,28.53979549,480.1895437,0,0,0,776.6041102,35.15298826
3,Filling,7149.090635,76.22578736,3.345534683,20.90878439,216.6981393,0,0,0,663.432691,35.71698633
5,Filling,8702.618807,66.76010734,3.855533189,46.00696084,321.9987628,0,0,0,511.7800245,35.21490415
5,Packaging,9346.961258,89.22862668,1.827191695,13.55141103,420.6271297,1,2.734271135,1,301.0343117,32.76996819
4,Sealing,3341.661573,71.71019742,3.301734748,15.77625205,305.5569192,0,0,0,897.2277045,39.04976567
1,Packaging,1444.741041,87.28994915,1.346626044,35.43539073,484.3422703,0,0,0,962.0382614,38.57155705
5,Filling,2445.566615,66.7666199,1.485489691,44.00461063,437.5418268,0,0,0,841.398783,26.05567458
10,Sealing,7784.097771,65.67627016,0.802889998,13.81805001,468.4076056,0,0,0,724.8693074,33.89322359
5,Packaging,9717.693729,78.50703387,3.861502638,39.35008998,249.0810335,0,0,0,746.5942124,33.2958015
4,Packaging,4717.296812,83.38137235,2.781468367,39.70046133,319.342167,1,6.656087826,0,602.3101937,24.00522103
6,Packaging,3122.996814,77.00293692,1.571835675,33.26090921,436.0665182,0,0,0,693.14955,25.30136185
10,Filling,4348.986761,66.89387051,3.003069766,29.46912193,461.4000137,0,0,0,581.9254622,26.21507995
4,Filling,3117.650132,61.13683089,2.094080894,22.84351037,477.7454312,0,0,0,736.7309176,26.63172715
7,Filling,2639.22648,78.54866464,4.267444596,24.0584717,451.6607973,0,0,0,822.9595292,37.0872541
7,Sealing,5978.132449,63.93111676,2.876665464,36.9773389,392.3019616,0,0,0,628.2981219,35.14706376
2,Filling,255.7862057,70.29529161,0.634148253,12.61149165,109.6859222,0,0,0,971.8836973,36.15468845
3,Sealing,2669.567262,80.27354261,4.932928789,33.3973995,225.9813798,0,0,1,225.048199,38.2604976
1,Packaging,6647.682571,62.94070322,0.834343422,21.1492877,151.574514,0,0,0,609.9588462,30.28684115
8,Packaging,417.4206934,63.81754439,3.63181185,28.66423648,161.9034405,1,3.250947406,0,583.5003113,36.70864033
9,Filling,923.6979834,61.84998622,2.467651276,32.35918474,216.362875,0,0,0,584.9853823,33.90677525
4,Packaging,3004.621833,89.88237387,1.621930129,45.42637375,129.8961829,0,0,0,986.9278346,29.29586771
6,Filling,8790.267506,71.61230306,3.544062055,33.16299553,197.2127249,0,0,0,618.3114698,23.87707994
9,Sealing,7672.372986,87.17385503,1.066538092,19.08638287,482.7915346,0,0,0,584.1868954,28.60542974
6,Packaging,319.3506312,68.80756915,4.362110143,13.17837813,224.7774314,0,0,0,581.9948673,24.13157138
9,Filling,5066.956885,82.59607695,1.627753937,35.07953598,163.885228,0,0,0,672.1473861,25.74332104
4,Packaging,2819.40619,66.57199849,2.126541463,31.80193585,387.3200722,0,0,0,807.6578556,25.67029055
8,Packaging,6521.592025,74.94974129,3.346896363,36.87191586,431.40206,0,0,1,120.3123936,35.22066646
9,Filling,7243.383438,84.73847218,0.50463192,28.37586317,225.6151398,0,0,1,40.28818022,30.15577854
4,Packaging,8642.339514,84.49003197,2.627368765,43.00503389,211.3989242,0,0,0,988.2263449,35.86285598
5,Packaging,4806.620747,83.82842152,4.524120147,46.80718729,196.7038192,0,0,1,269.9052815,37.5481461
8,Packaging,9945.055877,84.71203239,3.561870386,11.60017689,257.3044956,0,0,0,569.8416731,32.23339414
10,Packaging,9801.862462,66.34416844,2.245551642,39.76346145,134.8927031,0,0,0,775.0487216,28.14409977
6,Sealing,8833.450572,74.46648818,3.471909927,11.40642179,367.6516906,0,0,0,620.4687694,37.13544381
7,Packaging,5791.208002,74.54614424,4.714562412,27.80386747,428.8905301,0,0,0,986.8081887,31.35070439
3,Packaging,4040.263731,86.71507462,1.345123926,28.46412867,365.4729119,0,0,0,694.4059764,37.13873474
7,Filling,3707.42447,68.90675488,2.89313604,37.8487359,268.479876,1,9.921426518,0,571.1875591,25.30844497
8,Sealing,220.0350259,87.9448768,1.556319115,24.09613193,215.5848989,0,0,0,806.4826932,31.31517493
10,Filling,2566.827523,73.52387209,4.344010876,42.83605353,263.7784658,1,8.855352514,0,568.653465,24.23496515
6,Filling,7216.201526,80.0936101,3.744726132,23.71456232,269.534994,0,0,0,759.0349657,33.96714357
10,Filling,6075.957789,68.06649337,4.104841641,23.70071553,366.4083314,0,0,0,926.1164787,31.73782011
9,Sealing,9172.579673,72.3089432,4.743553336,18.91042671,471.2241423,1,2.026756149,0,672.8653718,31.11999513
6,Filling,595.2204425,81.29402796,1.545389494,37.35475991,128.2345958,0,0,0,738.7407479,32.78215965
9,Filling,1637.238371,75.38241426,0.719236272,13.0634891,481.3414372,1,6.974001456,0,554.1630455,27.50805829
4,Filling,7913.513515,87.92124035,1.809066741,24.52220344,464.0805134,0,0,0,823.1707197,23.83953016
8,Packaging,3649.225549,82.11374898,2.296126889,20.67562985,147.0929201,0,0,1,349.432115,36.1282541
4,Filling,1271.618804,76.93208777,3.31321913,19.1734254,173.4340124,0,0,0,663.4823665,27.68739545
2,Sealing,9964.86,86.6000927,4.089670531,12.43933269,224.6382406,1,3.404414805,0,920.591429,39.77872264
10,Sealing,7893.777996,79.96669166,2.074114796,17.61532463,323.8664164,1,6.174389596,0,574.9593058,29.6200436
9,Packaging,4146.536264,79.4196142,2.63073644,27.84977641,153.7904784,0,0,0,920.085031,29.80028211
5,Sealing,8251.140022,67.39113999,4.034602697,30.14965821,180.1339813,0,0,0,815.2859341,33.5563688
4,Sealing,6837.978314,71.84570897,1.513979268,20.78018695,461.0701176,1,5.346468413,0,570.5216804,33.33474358
2,Packaging,7920.75012,80.49910958,1.477093676,36.00974034,143.7202523,0,0,0,584.2461121,23.61037498
1,Filling,8170.543138,86.75375134,3.151548454,23.43173351,259.5513061,0,0,0,831.606695,25.44620589
7,Packaging,938.8139646,69.46642421,2.462255737,24.68983353,405.2007111,1,1.371545452,0,864.5855915,24.63032794
6,Filling,6267.431588,66.46456866,4.770035614,41.30497336,455.4332468,0,0,0,827.8667485,21.06810237
2,Filling,167.1769745,77.81087936,2.106637443,32.07866886,234.417025,0,0,0,857.0259771,20.44822254
8,Sealing,530.2168384,62.01591294,3.918000216,48.12699405,165.7750021,1,5.484627572,0,680.7917358,32.89982966
4,Packaging,9049.40209,81.43625104,3.123917346,24.37204805,394.8046636,0,0,0,500.7176566,29.97182904
8,Sealing,5322.880841,81.0941563,0.745592414,43.11361984,409.0231035,0,0,0,764.450197,37.8919125
7,Sealing,7385.42966,70.64898093,0.879734966,39.53350143,492.0133776,0,0,0,797.2588728,26.01542418
5,Filling,8401.159805,86.7803296,1.414204197,45.6075571,155.8167406,0,0,0,843.8272687,35.75027078
10,Sealing,9500.908999,75.06543425,1.144186803,48.27165492,383.7683531,0,0,0,615.6565323,22.06308068
10,Packaging,8706.593194,79.37294852,1.982171703,10.30706072,266.9170151,0,0,0,585.1158863,36.32883322
8,Sealing,4884.783342,66.28735446,3.105450122,13.53190991,465.851775,1,1.274666277,0,915.1527109,38.42330541
9,Sealing,3426.106043,72.52021005,3.210631444,36.97355285,263.1323537,0,0,0,920.6485282,32.54674567
5,Filling,1629.483038,85.87252621,3.144955033,25.60799439,278.3841502,0,0,0,993.8052857,34.71920238
10,Packaging,4063.182677,66.38818643,1.029238856,42.76500407,150.7186393,0,0,0,669.88034,39.75589558
5,Sealing,3728.286434,71.71723133,3.201014349,10.47919319,228.374714,0,0,0,529.5090344,27.56374091
2,Filling,5639.790935,69.54229633,2.343860991,42.27909612,260.3361882,0,0,0,737.9419014,20.58722427
5,Sealing,6688.543147,64.53330555,4.563736994,15.40967993,107.0035018,1,7.972143111,0,739.8729811,33.65206094
3,Packaging,9785.422217,68.69153754,4.603928882,21.60996176,275.0297874,1,5.589505981,0,518.2650984,20.26659534
7,Sealing,7311.023242,66.98316851,3.95678222,48.76312801,234.5274205,0,0,0,787.530716,31.36622533
10,Sealing,6473.110471,87.70780891,3.66398218,12.06392454,421.5358943,0,0,0,630.4095199,31.94955866
5,Filling,3417.415099,82.23236414,1.017287228,23.9616245,142.8450454,1,3.914361878,0,559.5627095,31.69001423
8,Sealing,441.5883773,69.48304745,0.881123952,13.38115103,404.0844508,0,0,0,802.4456288,23.31837805
1,Filling,2952.438776,82.9001716,4.283751609,44.14417624,385.6046173,0,0,0,641.1729557,21.53352164
3,Packaging,7707.634215,60.66419859,2.421571174,38.1206449,196.7129311,0,0,0,780.7868255,38.15487375
3,Sealing,2132.192214,75.79574132,2.531130238,42.01349551,133.3086673,0,0,0,507.6050198,30.83202679
9,Packaging,7150.663117,67.51003691,4.315068905,31.09118047,436.7333783,0,0,0,683.1096127,26.46168167
5,Packaging,5839.820441,63.42966215,3.296439316,24.30880079,199.7720171,0,0,0,932.7115566,35.43490586
9,Sealing,1801.383011,86.51275585,1.307332584,10.09094478,158.2240479,1,3.292792037,0,825.0585683,38.4330856
9,Filling,2690.085582,65.98021603,1.44955953,21.11709248,243.6146408,0,0,0,933.7550833,28.08432571
1,Packaging,5013.405675,84.67173279,0.528697261,30.58214187,260.3531295,0,0,0,870.237249,21.96610431
2,Packaging,4241.909581,72.39668032,3.698015423,36.57448146,230.4351919,0,0,0,859.8577223,33.85233285
5,Sealing,7807.782091,60.4287231,2.685252463,19.15749686,490.592445,0,0,0,935.0115803,38.15055278
4,Sealing,7370.605961,81.97598488,4.774837608,15.55603385,452.3282677,0,0,0,509.7715565,39.60814131
10,Sealing,5788.287584,77.89079275,3.713057606,18.06459448,449.1901986,0,0,0,709.9991543,36.27083786
9,Sealing,8240.519644,70.3251565,0.964186973,24.16304207,259.5070362,0,0,0,980.2070291,25.36433372
7,Sealing,5670.428453,68.44637802,1.22693657,15.93513165,485.1478559,1,1.577162303,0,588.5808685,27.16440476
6,Sealing,9647.453641,62.21073757,2.757760911,16.27269338,373.6061185,0,0,0,826.8636778,22.73479419
7,Filling,2250.518582,88.24276785,4.661933759,11.750068,432.7978675,0,0,0,895.0965987,34.25491151
1,Packaging,7169.906737,74.81954654,1.612629904,44.26900777,300.35005,0,0,0,966.8022601,23.38508804
1,Filling,3762.446907,62.56573553,4.215110909,18.79034496,164.2469173,0,0,0,935.8987458,28.63932182
8,Filling,2861.765325,86.06039153,1.905225891,42.87609756,454.754202,0,0,1,403.1345856,30.63511192
2,Sealing,1885.836012,68.36499518,1.714537353,27.53237545,294.5706957,0,0,0,855.5801797,27.65065438
10,Packaging,5569.784415,66.10808147,4.556267372,35.29751259,487.4219636,0,0,0,671.5181422,22.99392071
9,Filling,2233.147384,68.42812315,0.712587164,13.02808545,201.9444046,0,0,1,227.6543206,25.7964089
7,Sealing,2083.473429,76.93714376,3.473334674,33.34321995,496.9515966,1,2.930134103,0,979.3114083,32.65530069
6,Sealing,9906.26586,62.22169453,0.694253814,21.59981613,188.9698728,0,0,0,987.7829903,34.53647317
1,Packaging,8037.299427,74.45270727,4.10343704,13.80839813,247.2667032,0,0,0,712.3013353,32.29272228
1,Filling,7507.940521,86.87230335,4.232319597,46.32929985,337.6066092,0,0,0,705.4122674,39.31504008
2,Filling,7961.200196,65.64514788,4.520104586,34.14512169,377.3292237,0,0,0,725.8589136,32.27260518
6,Filling,9692.33645,69.93566316,1.337405277,19.66830509,388.1128676,0,0,0,730.7069438,24.50679068
6,Sealing,5775.439219,71.88365895,1.060241702,26.78592043,290.5009636,0,0,0,921.0832576,29.82105833
2,Packaging,2280.414386,77.58662135,2.76590771,24.27600536,130.7307827,0,0,0,715.3472425,36.72458753
1,Packaging,8635.875443,87.5776274,1.722346797,38.02318663,298.4192607,1,2.003144022,0,941.1756703,26.51603249
10,Filling,7453.034222,71.83617625,3.228338625,34.29732704,233.875181,0,0,1,336.5492369,34.74061529
5,Sealing,4201.652292,62.07458522,2.811862808,10.79128704,363.0622436,0,0,0,982.6956715,35.7038386
5,Filling,4788.338036,70.43852584,1.151834496,17.91307958,172.9102337,0,0,0,837.280184,38.67930446
2,Packaging,4171.398745,65.70256238,3.826717222,29.12511889,257.5649299,0,0,0,706.088179,28.02350775
6,Sealing,9306.427386,79.55323436,4.117029703,27.81943169,486.4476616,0,0,1,16.22442907,25.18848484
9,Filling,3500.962954,60.87786328,4.833693601,30.66699528,135.5469597,0,0,0,614.8972087,30.15896514
2,Filling,9638.494359,68.75789913,2.279924944,38.59243333,340.9336632,0,0,0,982.4777664,39.87366615
10,Sealing,9111.690535,76.35520522,2.01980721,37.28035994,136.2592916,1,4.387954031,0,521.7144974,38.04259942
2,Packaging,6342.159308,68.32002618,1.365181952,24.91253689,162.7982624,1,1.534855858,0,820.4702985,25.67910127
3,Sealing,5840.235554,76.5298585,1.313892748,45.10326512,341.9737554,1,2.421252334,0,509.1248255,23.93431471
7,Filling,3763.883873,63.44136967,1.944739784,12.51730282,277.598209,0,0,0,601.9868859,29.53915906
6,Filling,281.5500512,88.28416464,4.918175161,33.3803958,319.3995988,0,0,0,731.9876266,23.31549024
8,Filling,1363.469544,68.72720422,0.915164036,47.9874197,451.9488682,0,0,0,579.1365165,35.16062601
